avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
161141,4.40E+10,2.72E+08,1.11E+09,4.87E+07,1.20E+09,7.19E+08,731.6666667,2.48E+08,3885,3,69058.33333,1.04E+09,2.666666667,907017.3333,1.04E+07,43.33333333,10,33207.66667,9.72E+08,49.33333333,3.05E+08,459624.6667,1.04E+07,application_1566469074601_1478,520038
85911.33333,2.13E+09,8.24E+08,0,1.20E+08,0,0,3159.333333,5.42E+08,6580,6,559.5,0,1.166666667,1372758,0,0,0,0,0,0,2.15E+09,1149061.667,0,application_1566469074601_1521,975305
114753.3333,4.88E+10,2.72E+08,5.10E+08,2.25E+07,1.77E+09,5.07E+08,231.6666667,1.61E+08,4849,3,30137.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,37337.33333,3.45E+08,49.33333333,1.42E+08,459624.6667,1.04E+07,application_1566469074601_1603,388367
90888,4.40E+10,2.72E+08,5.08E+08,2.24E+07,1.39E+09,4.19E+08,301.3333333,1.72E+08,4849,3,27818,1.04E+09,1.666666667,907017.3333,1.04E+07,41.66666667,8.666666667,34156.66667,4.26E+08,49.33333333,1.17E+08,459624.6667,1.04E+07,application_1566469074601_1635,314677
100775,3.58E+10,2.72E+08,1.11E+09,4.87E+07,0,0,308.3333333,2.27E+08,3885,3,33913.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,39222.33333,7.48E+08,49.33333333,1.51E+08,459624.6667,1.04E+07,application_1566469074601_1664,342354
90660,3.56E+10,2.72E+08,1.11E+09,4.87E+07,0,0,628,2.25E+08,4849,3,30238.33333,1.04E+09,3.666666667,907017.3333,1.04E+07,45.33333333,5,34085.66667,1.02E+09,49.33333333,1.60E+08,459624.6667,1.04E+07,application_1566469074601_1693,312578
76385.33333,3.62E+10,2.72E+08,4.59E+08,2.03E+07,0,0,305.3333333,2.14E+08,3775,3,26872.33333,1.04E+09,1,907017.3333,1.04E+07,37,19.33333333,17953.33333,2.88E+08,49.33333333,9.93E+07,459624.6667,1.04E+07,application_1566469074601_1735,290361
87528.66667,3.52E+10,2.72E+08,5.69E+08,2.51E+07,0,0,399,2.41E+08,3885,3,30335.66667,1.04E+09,1.333333333,907017.3333,1.04E+07,43,9.666666667,25547.33333,4.77E+08,49.33333333,7.10E+07,459624.6667,1.04E+07,application_1566469074601_1743,303114
82943.66667,3.39E+10,2.72E+08,1.09E+09,4.78E+07,0,0,227,1.60E+08,4849,3,27613.66667,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,35572.66667,7.34E+08,49.33333333,1.82E+08,459624.6667,1.04E+07,application_1566469074601_1759,285844
87819.66667,4.60E+10,2.72E+08,5.69E+08,2.51E+07,1.67E+09,5.18E+08,306.3333333,2.22E+08,3884,3,30781.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,20420,3.85E+08,49.33333333,5.92E+07,459624.6667,1.04E+07,application_1566469074601_1791,306229
120359,2.09E+10,4.10E+08,6.94E+08,7.17E+07,0,0,1381.25,3.35E+08,5951,4,77510,6.68E+08,2,1024981.5,6676305.5,35,2.25,21957.75,6.57E+08,37,1.61E+09,689437,6676305.5,application_1566469074601_1812,998480
96979,3.73E+10,2.72E+08,1.11E+09,4.87E+07,0,0,229.6666667,1.58E+08,4806,3,35147.66667,1.04E+09,1.333333333,907017.3333,1.04E+07,33.66666667,17.33333333,32450.66667,7.55E+08,49.33333333,1.06E+08,459624.6667,1.04E+07,application_1566469074601_1876,348082
96200.66667,4.17E+10,2.72E+08,4.59E+08,2.03E+07,1.01E+09,2.59E+08,729,2.27E+08,3775,3,48884,1.04E+09,0.666666667,907017.3333,1.04E+07,44.33333333,11,15181,4.13E+08,49.33333333,2.00E+08,459624.6667,1.04E+07,application_1566469074601_1926,324694
120489.3333,3.77E+10,2.72E+08,4.59E+08,2.03E+07,0,0,219.3333333,1.54E+08,4848,3,51944.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,50422,2.98E+08,49.33333333,7.42E+07,459624.6667,1.04E+07,application_1566469074601_1945,416338
107953.3333,3.26E+10,2.72E+08,1.11E+09,4.87E+07,0,0,1014.333333,2.86E+08,3885,3,25946,1.04E+09,1.333333333,907017.3333,1.04E+07,46,9,54811.66667,9.05E+08,49.33333333,5.27E+08,459624.6667,1.04E+07,application_1566469074601_1963,360279
93367,3.32E+10,2.72E+08,1.09E+09,4.78E+07,0,0,287,2.21E+08,3817,3,31777,1.04E+09,1,907017.3333,1.04E+07,33.33333333,17.33333333,45647.33333,7.33E+08,49.33333333,1.18E+08,459624.6667,1.04E+07,application_1566469074601_2013,321275
86854,3.86E+10,2.72E+08,5.10E+08,2.25E+07,0,0,528,1.68E+08,4849,3,27427.66667,1.04E+09,1.333333333,907017.3333,1.04E+07,43,9.666666667,32767.33333,4.24E+08,49.33333333,2.81E+08,459624.6667,1.04E+07,application_1566469074601_2024,296647
4105.5,2.36E+09,8.24E+08,0,5.06E+07,0,0,759.8333333,1.32E+08,7704,6,186.5,0,1.166666667,1372758,0,0,0,0,0,0,4.19E+08,1149061.667,0,application_1566469074601_2037,3231792
178483,4.45E+10,2.72E+08,1.11E+09,4.87E+07,1.34E+09,8.21E+08,812.6666667,2.44E+08,3885,3,62273.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,44.33333333,11,33831.66667,9.93E+08,49.33333333,3.58E+08,459624.6667,1.04E+07,application_1566469074601_2216,571736
122840.3333,2.90E+10,2.72E+08,1.09E+09,4.78E+07,0,0,491,2.95E+08,3818,3,20265.66667,1.04E+09,1,907017.3333,1.04E+07,49.33333333,8.333333333,47797,9.17E+08,49.33333333,3.76E+08,459624.6667,1.04E+07,application_1566469074601_2273,412631
94759.33333,3.82E+10,2.72E+08,5.67E+08,2.50E+07,0,0,228,1.59E+08,4849,3,36319.33333,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,30509,3.68E+08,49.33333333,8.42E+07,459624.6667,1.04E+07,application_1566469074601_2300,325265
83392.33333,3.76E+10,2.72E+08,5.10E+08,2.25E+07,0,0,966,3.08E+08,3885,3,20660,1.04E+09,1.333333333,907017.3333,1.04E+07,45.66666667,4.666666667,29222.33333,4.62E+08,49.33333333,2.59E+08,459624.6667,1.04E+07,application_1566469074601_2319,275735
86805,3.01E+10,2.72E+08,1.09E+09,4.78E+07,0,0,237.6666667,1.55E+08,4849,3,31632.66667,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,27940.66667,7.33E+08,49.33333333,1.98E+08,459624.6667,1.04E+07,application_1566469074601_2363,297511
85771,3.36E+10,2.72E+08,1.11E+09,4.87E+07,0,0,282.3333333,1.79E+08,4849,3,31776,1.04E+09,1.666666667,907017.3333,1.04E+07,42.33333333,9,28146,9.19E+08,49.33333333,1.29E+08,459624.6667,1.04E+07,application_1566469074601_2383,298497
91591.66667,3.75E+10,2.72E+08,5.08E+08,2.24E+07,0,0,281.6666667,2.30E+08,3775,3,36966,1.04E+09,0.666666667,907017.3333,1.04E+07,33.33333333,17.33333333,30672,3.43E+08,49.33333333,1.14E+08,459624.6667,1.04E+07,application_1566469074601_2399,316952
81323,3.44E+10,2.72E+08,1.09E+09,4.78E+07,0,0,554,2.01E+08,4849,3,22923.66667,1.04E+09,1.666666667,907017.3333,1.04E+07,45,6.666666667,29809,9.76E+08,49.33333333,4.22E+08,459624.6667,1.04E+07,application_1566469074601_2413,282490
91447.66667,3.79E+10,2.72E+08,4.60E+08,2.03E+07,0,0,300.6666667,2.20E+08,3884,3,32259,1.04E+09,1.333333333,907017.3333,1.04E+07,33.33333333,17.33333333,29029.33333,2.98E+08,49.33333333,1.02E+08,459624.6667,1.04E+07,application_1566469074601_2445,316191
