avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
30203.27273,1.80E+10,1.14E+09,1.33E+08,638517.7273,0,0,102,6981487.091,1990497,11,10546.27273,0,5.363636364,25944.72727,0,209.0909091,108.3636364,959.8181818,8.99E+07,309.4545455,667375.7273,9016.454545,2333132.545,application_1553774930840_10259,4270909
46893.27273,1.68E+10,1.13E+09,5.75E+07,652641.9091,0,0,242.9090909,1.25E+07,889737,11,2048,0,2.181818182,25944.63636,0,291.7272727,32.63636364,1260,5.23E+07,309.4545455,1.13E+07,9016.454545,665482,application_1553774930840_10464,2875456
31499.54545,1.64E+10,1.13E+09,7.98E+07,827566.5455,0,0,22,5609274,1067404,11,11643.18182,0,4.727272727,25944.72727,0,209.0909091,108.2727273,1497.909091,5.39E+07,309.4545455,923252.8182,9016.454545,1561585,application_1553774930840_10636,5170528
25801.54545,1.31E+10,1.13E+09,7.30E+07,836582.0909,0,0,23.63636364,5882108.727,961885,11,9412.363636,0,2.454545455,25944.72727,0,260.7272727,55.27272727,2240.909091,6.10E+07,309.4545455,1799019.636,9016.454545,908249.0909,application_1553774930840_10932,6325828
16931.09091,1.28E+10,1.14E+09,5.49E+07,649912.4545,0,0,30.09090909,4801184.364,864627,11,1986.727273,0,0.636363636,25944.72727,0,208.5454545,107.2727273,785.6363636,3.68E+07,309.4545455,3941520.091,9016.454545,506963.9091,application_1553774930840_11281,3483418
20329.09091,1.72E+10,1.13E+09,6.07E+08,827360.3636,0,0,28.27272727,7106749.182,8231320,11,677.8181818,0,5.545454545,25944.72727,0,276.0909091,36.90909091,920.0909091,5.40E+08,309.4545455,905335.8182,9016.454545,1484732.818,application_1553774930840_11473,3539113
38857,1.34E+10,1.14E+09,6.87E+07,657726.5455,0,0,16.81818182,5051360.455,887443,11,19058.63636,0,1.272727273,25944.72727,0,225.2727273,114.4545455,1785.181818,4.58E+07,309.4545455,1726410.182,9016.454545,648307.2727,application_1553774930840_11637,6475109
178841.5833,1.72E+10,1.27E+09,4401719.75,1088906.5,0,0,1094.833333,5.56E+07,68107,12,16999.91667,0,5.083333333,26755.08333,0,208.25,11.25,225.25,4256623,212.75,1.51E+07,8265.916667,455710.5,application_1553774930840_11904,4715646
57652.27273,1.95E+10,1.13E+09,7.25E+07,836582,0,0,174.6363636,8569265.545,956450,11,2497.181818,0,2,25944.63636,0,248.9090909,64.09090909,1549.454545,6.05E+07,309.4545455,4267696.364,9016.454545,875756.3636,application_1553774930840_12154,3262120
27697.72727,1.52E+10,1.14E+09,6.85E+07,836322.1818,0,0,158,9209637.545,876597,11,5922.636364,0,2.272727273,25944.72727,0,259.5454545,54.72727273,1468.545455,5.71E+07,309.4545455,4425242.091,9016.454545,552453.7273,application_1553774930840_12348,3151063
22306.27273,1.68E+10,1.13E+09,7.22E+07,643439.0909,0,0,114.3636364,7779473.727,988091,11,1068.090909,0,2.363636364,25944.72727,0,227.1818182,115.0909091,950.5454545,4.86E+07,309.4545455,1014532.364,9016.454545,1072105.273,application_1553774930840_12506,3081473
