avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
1126568.667,2.46E+11,2.68E+08,2.33E+09,2.19E+07,8.46E+09,2.40E+09,465,2.11E+08,4807,3,742383,4.76E+09,1.666666667,894785.3333,4.76E+07,246,22.66666667,93705.66667,2.12E+09,259,6.11E+08,447392.6667,4.76E+07,application_1567731974301_4370,4079525
858609,1.91E+11,2.68E+08,2.59E+09,2.44E+07,8.16E+09,2.53E+09,302.6666667,1.66E+08,4806,3,107994,4.76E+09,1.333333333,894785.3333,4.76E+07,211.3333333,58.66666667,120168.6667,2.11E+09,259,8.97E+07,447392.6667,4.76E+07,application_1567731974301_4832,3299934
438714.3333,2.08E+11,2.68E+08,2.10E+09,1.98E+07,7.81E+09,2.08E+09,209.3333333,1.56E+08,4806,3,137528.3333,4.76E+09,1,894785.3333,4.76E+07,175,91,119337.6667,1.42E+09,259,7.13E+07,447392.6667,4.76E+07,application_1567731974301_4962,1550118
257143,1.25E+09,6.71E+08,0,1.12E+08,0,0,292.4,1.71E+08,5382,5,92.2,0,1,1342178,0,0,0,0,0,0,2.53E+09,1073742.4,0,application_1567731974301_5005,4489689
1092753,1.99E+11,2.68E+08,4.95E+09,4.65E+07,8.83E+09,4.49E+09,1330.666667,1.54E+08,4806,3,306122.3333,4.76E+09,1,894785.3333,4.76E+07,188.6666667,97.66666667,324452.6667,3.41E+09,259,6.33E+08,447392.6667,4.76E+07,application_1567731974301_5170,3615165
185773,2.29E+09,6.71E+08,0,5.26E+07,0,0,254,1.44E+08,5463,5,72,0,1.2,1342178,0,0,0,0,0,0,3.96E+08,1073742.4,0,application_1567731974301_5328,6648497
918439,2.03E+11,2.68E+08,2.59E+09,2.43E+07,8.93E+09,2.53E+09,305.6666667,2.16E+08,3775,3,402159,4.76E+09,2,894785.3333,4.76E+07,206.6666667,106.6666667,334359,1.93E+09,259,7.76E+07,447392.6667,4.76E+07,application_1567731974301_5571,3390380
750890.6667,1.82E+11,2.68E+08,5.04E+09,4.74E+07,6.50E+09,3.81E+09,7787.333333,2.18E+08,4807,3,111196.3333,4.76E+09,1.666666667,894785.3333,4.76E+07,241.3333333,30.33333333,222402.6667,4.57E+09,259,7.72E+10,447392.6667,4.76E+07,application_1567731974301_5737,2975147
714530.3333,2.04E+11,2.68E+08,5.04E+09,4.74E+07,1.05E+10,4.74E+09,2639.666667,1.59E+08,4806,3,231512.6667,4.76E+09,1,894785.3333,4.76E+07,175,91,262414,3.41E+09,259,1.19E+08,447392.6667,4.76E+07,application_1567731974301_5878,2468238
225838,1.57E+09,6.71E+08,0,6.23E+07,0,0,340.6,1.60E+08,5382,5,116.4,0,1.2,1342178,0,0,0,0,0,0,9.57E+08,1073742.4,0,application_1567731974301_6006,4266666
682164.3333,2.17E+11,2.68E+08,2.10E+09,1.98E+07,5.80E+09,1.53E+09,371.6666667,2.53E+08,3842,3,167515,4.76E+09,1.333333333,894785.3333,4.76E+07,221.3333333,47.66666667,256615.3333,1.72E+09,259,8.11E+07,447392.6667,4.76E+07,application_1567731974301_6170,2416898
330697.5,1.12E+09,4.03E+08,0,6.98E+07,0,0,1278.25,1.59E+08,4404,4,339.5,0,1,1006633.5,0,0,0,0,0,0,2.13E+11,671089,0,application_1567731974301_6263,3896846
20418,1.09E+09,4.03E+08,0,9.31E+07,0,0,282.6666667,2.05E+08,3416,3,71,0,0.333333333,1342178,0,0,0,0,0,0,4.02E+08,894785.3333,0,application_1567731974301_6401,7658939
