8,15,30,18,FALSE,512,0.55859375,0.73046875,20,TRUE,34,956,107,2.90625,0.6953125,9,lzf,52,87,FALSE,1868,20,187,1371093,4,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,753499,tpch,application_1563454629476_2390,20,,,,
15,34,10,39,TRUE,17,0.80859375,0.98046875,83,FALSE,97,556,557,4.90625,0.1953125,5,lz4,115,24,TRUE,1100,83,412,1321093,8,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,,tpch,application_1563454629476_2432,20,,,,
7,11,35,23,FALSE,883,0.62109375,0.91796875,99,TRUE,18,256,894,4.40625,0.5703125,4,lzf,36,8,TRUE,1292,67,130,1333593,5,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,703182,tpch,application_1563454629476_2433,20,,,,
13,30,15,44,TRUE,388,0.87109375,0.66796875,36,FALSE,81,656,444,2.40625,0.0703125,8,snappy,99,71,FALSE,524,4,355,1383593,9,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,612274,tpch,application_1563454629476_2484,20,,,,
4,20,25,12,FALSE,141,0.99609375,0.79296875,4,FALSE,113,456,669,1.40625,0.8203125,6,lz4,67,40,TRUE,908,36,243,1358593,3,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,859155,tpch,application_1563454629476_2504,20,,,,
10,39,45,33,TRUE,636,0.74609375,0.54296875,67,TRUE,50,856,219,3.40625,0.3203125,2,lzf,4,103,FALSE,1676,99,468,1308593,7,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,608271,tpch,application_1563454629476_2556,20,,,,
4,14,16,35,FALSE,296,0.73046875,0.80859375,111,TRUE,85,431,472,4.78125,0.4140625,2,lzf,64,67,FALSE,1532,64,482,1392968,7,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,780405,tpch,application_1563454629476_2581,20,,,,
11,33,36,14,TRUE,791,0.98046875,0.55859375,48,FALSE,22,831,922,2.78125,0.9140625,6,snappy,127,4,TRUE,764,127,257,1342968,3,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,563071,tpch,application_1563454629476_2613,20,,,,
7,5,46,45,FALSE,543,0.85546875,0.93359375,16,FALSE,54,231,247,1.78125,0.1640625,8,lz4,95,99,FALSE,1148,95,369,1317968,5,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,636068,tpch,application_1563454629476_2665,20,,,,
14,24,26,24,TRUE,48,0.60546875,0.68359375,79,TRUE,117,631,697,3.78125,0.6640625,4,snappy,32,36,TRUE,1916,32,144,1367968,1,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,698647,tpch,application_1563454629476_2689,20,,,,
