25,25,lz4,lz4,FALSE,FALSE,94,94,7,7,FALSE,FALSE,34,34,FALSE,FALSE,80,80,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,390,390,42,42,31,31,0.813887963,0.813887963,52,52,122,122,61,61,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,86966,wordcount,application_1546745555717_0149,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,34,34,TRUE,TRUE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,390,390,42,42,46,46,0.813887963,0.813887963,52,52,122,122,61,61,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,75,75,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.066816112,2.066816112,,86928,wordcount,application_1546745555717_0150,gigantic
25,25,snappy,snappy,TRUE,TRUE,94,94,4,4,TRUE,TRUE,34,34,FALSE,FALSE,47,47,15,15,FALSE,FALSE,TRUE,TRUE,353,353,106,106,TRUE,TRUE,398,398,42,42,50,50,0.853172776,0.853172776,52,52,122,122,88,88,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,90997,wordcount,application_1546745555717_0151,gigantic
25,25,lz4,lz4,FALSE,FALSE,88,88,4,4,FALSE,FALSE,20,20,FALSE,FALSE,65,65,16,16,TRUE,TRUE,TRUE,TRUE,497,497,113,113,TRUE,TRUE,390,390,33,33,46,46,0.813887963,0.813887963,52,52,122,122,33,33,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,627,627,2.286189577,2.286189577,,86204,wordcount,application_1546745555717_0152,gigantic
26,26,lz4,lz4,TRUE,TRUE,94,94,4,4,FALSE,FALSE,33,33,FALSE,FALSE,66,66,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,390,390,42,42,45,45,0.813887963,0.813887963,93,93,122,122,38,38,FALSE,FALSE,0.880738772,0.880738772,0.409397782,0.409397782,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,87670,wordcount,application_1546745555717_0153,gigantic
25,25,lzf,lzf,TRUE,TRUE,87,87,5,5,FALSE,FALSE,34,34,FALSE,FALSE,54,54,15,15,FALSE,FALSE,FALSE,FALSE,497,497,106,106,TRUE,TRUE,390,390,42,42,46,46,0.813887963,0.813887963,52,52,122,122,61,61,FALSE,FALSE,0.91634523,0.91634523,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,3.084832348,3.084832348,,88606,wordcount,application_1546745555717_0154,gigantic
FALSE,FALSE,lzf,lzf,FALSE,FALSE,118,118,6,6,42,42,35,35,TRUE,TRUE,119,119,3,3,FALSE,FALSE,TRUE,TRUE,662,662,26,26,FALSE,FALSE,427,427,42,42,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.873415035,0.873415035,226,226,80,80,109,109,TRUE,TRUE,0.730659354,0.730659354,0.287964253,0.287964253,44,44,184,184,8,8,846,846,2.648579501,2.648579501,,197481,wordcount,application_1546745555717_0155,gigantic
TRUE,TRUE,lzf,lzf,TRUE,TRUE,23,23,5,5,12,12,70,70,TRUE,TRUE,72,72,5,5,TRUE,TRUE,FALSE,FALSE,282,282,272,272,FALSE,FALSE,655,655,67,67,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,0.929454863,0.929454863,353,353,65,65,117,117,FALSE,FALSE,0.908356431,0.908356431,0.516626229,0.516626229,33,33,428,428,20,20,453,453,1.059662309,1.059662309,,90358,wordcount,application_1546745555717_0156,gigantic
FALSE,FALSE,snappy,snappy,FALSE,FALSE,92,92,1,1,7,7,21,21,TRUE,TRUE,50,50,9,9,FALSE,FALSE,TRUE,TRUE,943,943,97,97,FALSE,FALSE,893,893,9,9,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.991326104,0.991326104,214,214,128,128,119,119,TRUE,TRUE,0.751177264,0.751177264,0.134670894,0.134670894,13,13,169,169,22,22,670,670,2.369860861,2.369860861,,88390,wordcount,application_1546745555717_0157,gigantic
TRUE,TRUE,snappy,snappy,FALSE,FALSE,86,86,8,8,32,32,99,99,TRUE,TRUE,62,62,4,4,TRUE,TRUE,FALSE,FALSE,300,300,218,218,FALSE,FALSE,279,279,44,44,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,0.800984806,0.800984806,419,419,50,50,61,61,TRUE,TRUE,0.955095096,0.955095096,0.219921904,0.219921904,87,87,230,230,17,17,761,761,4.906457716,4.906457716,,162081,wordcount,application_1546745555717_0158,gigantic
23,23,lz4,lz4,FALSE,FALSE,94,94,5,5,FALSE,FALSE,77,77,FALSE,FALSE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,390,390,42,42,46,46,0.813887963,0.813887963,52,52,31,31,75,75,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,39,39,114,114,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,1.439806731,1.439806731,,86861,wordcount,application_1546745555717_0159,gigantic
11,11,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,34,34,FALSE,FALSE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,390,390,42,42,46,46,0.813887963,0.813887963,52,52,122,122,14,14,FALSE,FALSE,0.829250105,0.829250105,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,94918,wordcount,application_1546745555717_0160,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,34,34,FALSE,FALSE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,FALSE,FALSE,390,390,42,42,46,46,0.813887963,0.813887963,52,52,122,122,61,61,TRUE,TRUE,0.880738772,0.880738772,0.896492378,0.896492378,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,881,881,2.286189577,2.286189577,,86438,wordcount,application_1546745555717_0161,gigantic
25,25,snappy,snappy,FALSE,FALSE,94,94,4,4,FALSE,FALSE,67,67,TRUE,TRUE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,991,991,42,42,46,46,0.813887963,0.813887963,52,52,122,122,61,61,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,89028,wordcount,application_1546745555717_0162,gigantic
23,23,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,34,34,TRUE,TRUE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,410,410,30,30,50,50,0.859256714,0.859256714,52,52,122,122,61,61,FALSE,FALSE,0.95244536,0.95244536,0.623472575,0.623472575,66,66,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.119443426,2.119443426,,89391,wordcount,application_1546745555717_0163,gigantic
29,29,lz4,lz4,FALSE,FALSE,92,92,4,4,FALSE,FALSE,19,19,FALSE,FALSE,65,65,13,13,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,390,390,42,42,48,48,0.813887963,0.813887963,52,52,122,122,75,75,TRUE,TRUE,0.880738772,0.880738772,0.773328781,0.773328781,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,461,461,2.286189577,2.286189577,,94507,wordcount,application_1546745555717_0164,gigantic
25,25,lz4,lz4,TRUE,TRUE,94,94,4,4,FALSE,FALSE,37,37,FALSE,FALSE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,407,407,106,106,FALSE,FALSE,390,390,49,49,46,46,0.827919466,0.827919466,52,52,127,127,61,61,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,98,98,241,241,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,88344,wordcount,application_1546745555717_0165,gigantic
26,26,lzf,lzf,FALSE,FALSE,94,94,2,2,FALSE,FALSE,47,47,FALSE,FALSE,65,65,15,15,FALSE,FALSE,TRUE,TRUE,524,524,106,106,TRUE,TRUE,390,390,42,42,46,46,0.813887963,0.813887963,67,67,122,122,74,74,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,84,84,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,88274,wordcount,application_1546745555717_0166,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,116,116,FALSE,FALSE,65,65,5,5,FALSE,FALSE,TRUE,TRUE,231,231,106,106,TRUE,TRUE,390,390,95,95,46,46,0.813887963,0.813887963,52,52,122,122,61,61,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,133350,wordcount,application_1546745555717_0167,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,7,7,FALSE,FALSE,91,91,FALSE,FALSE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,944,944,34,34,TRUE,TRUE,390,390,42,42,46,46,0.813887963,0.813887963,52,52,122,122,61,61,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,86843,wordcount,application_1546745555717_0168,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,34,34,FALSE,FALSE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,705,705,42,42,46,46,0.813887963,0.813887963,52,52,122,122,61,61,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,86439,wordcount,application_1546745555717_0169,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,34,34,FALSE,FALSE,65,65,2,2,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,747,747,42,42,46,46,0.660419031,0.660419031,52,52,122,122,61,61,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,264067,wordcount,application_1546745555717_0170,gigantic
38,38,lzf,lzf,TRUE,TRUE,114,114,8,8,FALSE,FALSE,11,11,FALSE,FALSE,16,16,8,8,FALSE,FALSE,TRUE,TRUE,569,569,83,83,TRUE,TRUE,902,902,25,25,8,8,0.687342959,0.687342959,310,310,116,116,68,68,TRUE,TRUE,0.762387102,0.762387102,0.006622506,0.006622506,113,113,98,98,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,542,542,2.557726941,2.557726941,,105376,wordcount,application_1546745555717_0171,gigantic
39,39,snappy,snappy,TRUE,TRUE,23,23,6,6,FALSE,FALSE,39,39,TRUE,TRUE,85,85,6,6,TRUE,TRUE,FALSE,FALSE,20,20,304,304,FALSE,FALSE,240,240,45,45,8,8,0.736044781,0.736044781,467,467,119,119,24,24,FALSE,FALSE,0.59474602,0.59474602,0.152457808,0.152457808,89,89,234,234,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,177,177,4.925316675,4.925316675,,123193,wordcount,application_1546745555717_0172,gigantic
34,34,lz4,lz4,FALSE,FALSE,97,97,5,5,TRUE,TRUE,119,119,TRUE,TRUE,42,42,14,14,TRUE,TRUE,TRUE,TRUE,984,984,171,171,TRUE,TRUE,906,906,110,110,23,23,0.683311684,0.683311684,407,407,11,11,126,126,TRUE,TRUE,0.952909609,0.952909609,0.781913818,0.781913818,128,128,219,219,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,796,796,3.729340067,3.729340067,,89855,wordcount,application_1546745555717_0173,gigantic
28,28,lzf,lzf,FALSE,FALSE,98,98,3,3,FALSE,FALSE,91,91,FALSE,FALSE,98,98,11,11,TRUE,TRUE,TRUE,TRUE,309,309,148,148,TRUE,TRUE,209,209,115,115,14,14,0.589417887,0.589417887,187,187,111,111,57,57,TRUE,TRUE,0.678378785,0.678378785,0.771763148,0.771763148,18,18,95,95,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,191,191,1.130664205,1.130664205,,93803,wordcount,application_1546745555717_0174,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,43,43,FALSE,FALSE,65,65,16,16,FALSE,FALSE,FALSE,FALSE,497,497,64,64,TRUE,TRUE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,122,122,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,85761,wordcount,application_1546745555717_0175,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,51,51,FALSE,FALSE,65,65,16,16,FALSE,FALSE,TRUE,TRUE,427,427,106,106,TRUE,TRUE,390,390,42,42,46,46,0.813887963,0.813887963,52,52,122,122,47,47,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,90,90,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,454,454,2.286189577,2.286189577,,86138,wordcount,application_1546745555717_0176,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,5,5,FALSE,FALSE,34,34,FALSE,FALSE,65,65,14,14,FALSE,FALSE,TRUE,TRUE,497,497,106,106,TRUE,TRUE,390,390,52,52,46,46,0.813887963,0.813887963,151,151,122,122,61,61,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,77,77,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,90188,wordcount,application_1546745555717_0177,gigantic
25,25,lz4,lz4,FALSE,FALSE,89,89,4,4,FALSE,FALSE,40,40,FALSE,FALSE,65,65,16,16,TRUE,TRUE,TRUE,TRUE,476,476,106,106,TRUE,TRUE,390,390,42,42,50,50,0.845434511,0.845434511,52,52,122,122,61,61,FALSE,FALSE,0.94392647,0.94392647,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,362,362,2.286189577,2.286189577,,87343,wordcount,application_1546745555717_0178,gigantic
25,25,snappy,snappy,FALSE,FALSE,94,94,4,4,FALSE,FALSE,43,43,TRUE,TRUE,65,65,16,16,TRUE,TRUE,FALSE,FALSE,497,497,64,64,TRUE,TRUE,309,309,42,42,46,46,0.783722831,0.783722831,73,73,122,122,74,74,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,280,280,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.087541781,2.087541781,,85976,wordcount,application_1546745555717_0179,gigantic
27,27,lz4,lz4,FALSE,FALSE,74,74,4,4,FALSE,FALSE,47,47,FALSE,FALSE,72,72,16,16,TRUE,TRUE,FALSE,FALSE,497,497,64,64,TRUE,TRUE,333,333,42,42,49,49,0.783722831,0.783722831,73,73,122,122,69,69,TRUE,TRUE,0.880738772,0.880738772,0.55491567,0.55491567,83,83,273,273,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,398,398,2.286189577,2.286189577,,86404,wordcount,application_1546745555717_0180,gigantic
25,25,lz4,lz4,TRUE,TRUE,94,94,3,3,FALSE,FALSE,43,43,FALSE,FALSE,65,65,13,13,FALSE,FALSE,FALSE,FALSE,497,497,64,64,TRUE,TRUE,443,443,30,30,46,46,0.783722831,0.783722831,73,73,128,128,70,70,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,205,205,2.286189577,2.286189577,,89850,wordcount,application_1546745555717_0181,gigantic
21,21,lz4,lz4,FALSE,FALSE,90,90,4,4,FALSE,FALSE,43,43,FALSE,FALSE,65,65,16,16,FALSE,FALSE,FALSE,FALSE,680,680,64,64,TRUE,TRUE,345,345,42,42,46,46,0.783722831,0.783722831,73,73,122,122,99,99,FALSE,FALSE,0.911888838,0.911888838,0.60008695,0.60008695,83,83,280,280,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,603,603,2.286189577,2.286189577,,90239,wordcount,application_1546745555717_0182,gigantic
25,25,lzf,lzf,FALSE,FALSE,94,94,4,4,FALSE,FALSE,43,43,FALSE,FALSE,65,65,16,16,TRUE,TRUE,FALSE,FALSE,497,497,29,29,TRUE,TRUE,333,333,68,68,43,43,0.783722831,0.783722831,73,73,122,122,61,61,TRUE,TRUE,0.920321706,0.920321706,0.604064042,0.604064042,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.334626592,2.334626592,,86467,wordcount,application_1546745555717_0183,gigantic
18,18,lzf,lzf,TRUE,TRUE,94,94,4,4,FALSE,FALSE,43,43,FALSE,FALSE,70,70,16,16,FALSE,FALSE,FALSE,FALSE,497,497,66,66,TRUE,TRUE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,102,102,93,93,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,89381,wordcount,application_1546745555717_0184,gigantic
25,25,snappy,snappy,FALSE,FALSE,94,94,4,4,FALSE,FALSE,43,43,FALSE,FALSE,65,65,16,16,FALSE,FALSE,FALSE,FALSE,497,497,64,64,TRUE,TRUE,333,333,42,42,49,49,0.800338195,0.800338195,73,73,122,122,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,86068,wordcount,application_1546745555717_0185,gigantic
25,25,lzf,lzf,FALSE,FALSE,123,123,4,4,FALSE,FALSE,32,32,FALSE,FALSE,65,65,16,16,FALSE,FALSE,FALSE,FALSE,497,497,64,64,TRUE,TRUE,129,129,42,42,46,46,0.783722831,0.783722831,73,73,96,96,69,69,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.783182353,2.783182353,,90655,wordcount,application_1546745555717_0186,gigantic
5,5,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,75,75,FALSE,FALSE,65,65,16,16,FALSE,FALSE,FALSE,FALSE,497,497,64,64,FALSE,FALSE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,113,113,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,80997,wordcount,application_1546745555717_0187,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,7,7,FALSE,FALSE,16,16,FALSE,FALSE,89,89,16,16,FALSE,FALSE,FALSE,FALSE,497,497,64,64,FALSE,FALSE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,122,122,69,69,TRUE,TRUE,0.820129246,0.820129246,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,90072,wordcount,application_1546745555717_0188,gigantic
25,25,snappy,snappy,FALSE,FALSE,94,94,4,4,FALSE,FALSE,43,43,FALSE,FALSE,65,65,16,16,FALSE,FALSE,FALSE,FALSE,497,497,42,42,TRUE,TRUE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,52,52,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,89268,wordcount,application_1546745555717_0189,gigantic
25,25,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,43,43,FALSE,FALSE,39,39,16,16,FALSE,FALSE,FALSE,FALSE,497,497,64,64,TRUE,TRUE,858,858,42,42,46,46,0.783722831,0.783722831,304,304,122,122,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,85990,wordcount,application_1546745555717_0190,gigantic
5,5,lz4,lz4,FALSE,FALSE,79,79,4,4,FALSE,FALSE,75,75,FALSE,FALSE,68,68,16,16,TRUE,TRUE,FALSE,FALSE,497,497,64,64,FALSE,FALSE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,113,113,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,51,51,471,471,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,45,45,2.286189577,2.286189577,,78718,wordcount,application_1546745555717_0191,gigantic
5,5,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,75,75,TRUE,TRUE,30,30,16,16,FALSE,FALSE,FALSE,FALSE,497,497,64,64,FALSE,FALSE,333,333,51,51,46,46,0.783722831,0.783722831,383,383,113,113,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,81260,wordcount,application_1546745555717_0192,gigantic
5,5,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,75,75,FALSE,FALSE,65,65,2,2,FALSE,FALSE,FALSE,FALSE,497,497,64,64,FALSE,FALSE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,113,113,69,69,TRUE,TRUE,0.647516239,0.647516239,0.623472575,0.623472575,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,101911,wordcount,application_1546745555717_0193,gigantic
5,5,lz4,lz4,FALSE,FALSE,94,94,4,4,FALSE,FALSE,75,75,FALSE,FALSE,65,65,16,16,FALSE,FALSE,FALSE,FALSE,497,497,64,64,FALSE,FALSE,333,333,26,26,46,46,0.783722831,0.783722831,73,73,113,113,69,69,TRUE,TRUE,0.880738772,0.880738772,0.76666492,0.76666492,83,83,293,293,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,398,398,2.286189577,2.286189577,,82367,wordcount,application_1546745555717_0194,gigantic
5,5,lz4,lz4,FALSE,FALSE,79,79,4,4,FALSE,FALSE,75,75,TRUE,TRUE,9,9,16,16,TRUE,TRUE,TRUE,TRUE,497,497,64,64,FALSE,FALSE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,113,113,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,51,51,471,471,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,45,45,2.286189577,2.286189577,,80827,wordcount,application_1546745555717_0195,gigantic
23,23,lz4,lz4,FALSE,FALSE,79,79,8,8,FALSE,FALSE,30,30,FALSE,FALSE,68,68,16,16,TRUE,TRUE,FALSE,FALSE,605,605,64,64,FALSE,FALSE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,113,113,79,79,TRUE,TRUE,0.979967807,0.979967807,0.623472575,0.623472575,51,51,471,471,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,45,45,2.286189577,2.286189577,,86694,wordcount,application_1546745555717_0196,gigantic
5,5,lz4,lz4,FALSE,FALSE,79,79,10,10,FALSE,FALSE,75,75,FALSE,FALSE,68,68,16,16,TRUE,TRUE,FALSE,FALSE,497,497,64,64,TRUE,TRUE,333,333,42,42,46,46,0.783722831,0.783722831,78,78,113,113,69,69,FALSE,FALSE,0.880738772,0.880738772,0.623472575,0.623472575,51,51,471,471,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,45,45,2.286189577,2.286189577,,79583,wordcount,application_1546745555717_0197,gigantic
5,5,lz4,lz4,FALSE,FALSE,79,79,4,4,FALSE,FALSE,75,75,FALSE,FALSE,30,30,15,15,TRUE,TRUE,FALSE,FALSE,497,497,64,64,FALSE,FALSE,333,333,42,42,46,46,0.783722831,0.783722831,73,73,69,69,69,69,TRUE,TRUE,0.880738772,0.880738772,0.623472575,0.623472575,51,51,471,471,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,45,45,2.286189577,2.286189577,,79786,wordcount,application_1546745555717_0198,gigantic
