16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,19,19,TRUE,TRUE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,678,678,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,295,295,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,237827,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,10,10,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,41,41,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.755203544,1.755203544,,288761,tpch,application_1543991612114_0107,20
16,16,lzf,lzf,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,FALSE,FALSE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,239399,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.863395443,0.863395443,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.354173189,0.354173189,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,230999,tpch,application_1543991612114_0107,20
16,16,snappy,snappy,TRUE,TRUE,78,78,9,9,FALSE,FALSE,26,26,FALSE,FALSE,72,72,8,8,FALSE,FALSE,FALSE,FALSE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,287683,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,53,53,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,FALSE,FALSE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,FALSE,FALSE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,302,302,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,257730,tpch,application_1543991612114_0107,20
20,20,lzf,lzf,FALSE,FALSE,78,78,9,9,TRUE,TRUE,14,14,TRUE,TRUE,17,17,7,7,TRUE,TRUE,TRUE,TRUE,347,347,106,106,TRUE,TRUE,579,579,84,84,20,20,0.910748085,0.910748085,361,361,87,87,36,36,TRUE,TRUE,0.908159766,0.908159766,0.056068755,0.056068755,122,122,291,291,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,425,425,4.846677037,4.846677037,,312011,tpch,application_1543991612114_0107,20
29,29,snappy,snappy,FALSE,FALSE,52,52,7,7,TRUE,TRUE,115,115,FALSE,FALSE,74,74,5,5,FALSE,FALSE,TRUE,TRUE,998,998,226,226,FALSE,FALSE,711,711,88,88,31,31,0.831258025,0.831258025,305,305,41,41,52,52,FALSE,FALSE,0.538719758,0.538719758,0.209345765,0.209345765,96,96,72,72,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,466,466,4.480397552,4.480397552,,372032,tpch,application_1543991612114_0107,20
12,12,snappy,snappy,FALSE,FALSE,102,102,2,2,TRUE,TRUE,92,92,FALSE,FALSE,56,56,15,15,TRUE,TRUE,FALSE,FALSE,850,850,287,287,FALSE,FALSE,223,223,59,59,45,45,0.502738508,0.502738508,185,185,99,99,23,23,FALSE,FALSE,0.748975002,0.748975002,0.008264935,0.008264935,64,64,60,60,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,413,413,2.023302768,2.023302768,,347014,tpch,application_1543991612114_0107,20
42,42,lzf,lzf,TRUE,TRUE,59,59,7,7,TRUE,TRUE,68,68,FALSE,FALSE,33,33,3,3,TRUE,TRUE,FALSE,FALSE,766,766,215,215,FALSE,FALSE,248,248,126,126,42,42,0.838892899,0.838892899,422,422,47,47,126,126,TRUE,TRUE,0.510437257,0.510437257,0.03447471,0.03447471,43,43,241,241,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,401,401,4.048626371,4.048626371,,483990,tpch,application_1543991612114_0107,20
36,36,lz4,lz4,FALSE,FALSE,78,78,4,4,FALSE,FALSE,53,53,FALSE,FALSE,72,72,14,14,TRUE,TRUE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.162581796,0.162581796,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,252145,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,42,42,6,6,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,260736,tpch,application_1543991612114_0107,20
16,16,snappy,snappy,TRUE,TRUE,24,24,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,FALSE,FALSE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,462,462,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,230467,tpch,application_1543991612114_0107,20
16,16,lzf,lzf,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.558828242,0.558828242,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.792334545,0.792334545,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,232411,tpch,application_1543991612114_0107,20
31,31,lz4,lz4,FALSE,FALSE,107,107,2,2,TRUE,TRUE,120,120,TRUE,TRUE,105,105,10,10,TRUE,TRUE,TRUE,TRUE,575,575,48,48,FALSE,FALSE,647,647,69,69,15,15,0.642835683,0.642835683,405,405,113,113,119,119,TRUE,TRUE,0.595296013,0.595296013,0.673418338,0.673418338,86,86,405,405,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,154,154,2.552347851,2.552347851,,282915,tpch,application_1543991612114_0107,20
21,21,snappy,snappy,TRUE,TRUE,8,8,3,3,TRUE,TRUE,66,66,TRUE,TRUE,28,28,10,10,TRUE,TRUE,TRUE,TRUE,629,629,53,53,TRUE,TRUE,430,430,13,13,10,10,0.608775841,0.608775841,312,312,86,86,8,8,FALSE,FALSE,0.939227391,0.939227391,0.458467192,0.458467192,8,8,379,379,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,518,518,2.226221912,2.226221912,,274465,tpch,application_1543991612114_0107,20
12,12,lz4,lz4,TRUE,TRUE,16,16,5,5,TRUE,TRUE,15,15,TRUE,TRUE,25,25,14,14,FALSE,FALSE,TRUE,TRUE,545,545,141,141,TRUE,TRUE,722,722,20,20,46,46,0.971807655,0.971807655,61,61,52,52,72,72,TRUE,TRUE,0.521717077,0.521717077,0.059040657,0.059040657,53,53,254,254,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,247,247,4.282668292,4.282668292,,284305,tpch,application_1543991612114_0107,20
12,12,lz4,lz4,TRUE,TRUE,72,72,3,3,FALSE,FALSE,22,22,TRUE,TRUE,42,42,3,3,FALSE,FALSE,TRUE,TRUE,500,500,193,193,FALSE,FALSE,892,892,37,37,47,47,0.667355123,0.667355123,295,295,93,93,28,28,TRUE,TRUE,0.899926162,0.899926162,0.079702596,0.079702596,24,24,90,90,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,311,311,1.232927445,1.232927445,,284497,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,TRUE,TRUE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.679203009,0.679203009,224,224,69,69,35,35,FALSE,FALSE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,988,988,1.47742346,1.47742346,,237535,tpch,application_1543991612114_0107,20
16,16,snappy,snappy,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,219,219,138,138,TRUE,TRUE,124,124,9,9,36,36,0.706726753,0.706726753,276,276,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.611498065,0.611498065,122,122,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,227423,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,TRUE,TRUE,80,80,FALSE,FALSE,72,72,9,9,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,19,19,36,36,0.615614942,0.615614942,238,238,69,69,18,18,TRUE,TRUE,0.567922097,0.567922097,0.531797833,0.531797833,124,124,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.355781512,1.355781512,,226277,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,68,68,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,133,133,TRUE,TRUE,124,124,9,9,36,36,0.658528778,0.658528778,208,208,82,82,42,42,TRUE,TRUE,0.519727232,0.519727232,0.531797833,0.531797833,125,125,386,386,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,914,914,1.47742346,1.47742346,,229147,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,57,57,138,138,TRUE,TRUE,124,124,72,72,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,550,550,1.47742346,1.47742346,,247403,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,4,4,TRUE,TRUE,53,53,FALSE,FALSE,72,72,3,3,TRUE,TRUE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,329253,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,66,66,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,19,19,399,399,org.apache.spark.serializer.KryoSerializer,org.apache.spark.serializer.KryoSerializer,908,908,1.47742346,1.47742346,,237450,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,FALSE,FALSE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,227942,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,101,101,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,234607,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,85,85,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,FALSE,FALSE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,35,35,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,63,63,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,245279,tpch,application_1543991612114_0107,20
30,30,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,53,53,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,85,85,TRUE,TRUE,124,124,9,9,36,36,0.67411971,0.67411971,224,224,69,69,107,107,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,262599,tpch,application_1543991612114_0107,20
16,16,lz4,lz4,TRUE,TRUE,78,78,1,1,FALSE,FALSE,19,19,FALSE,FALSE,72,72,8,8,FALSE,FALSE,TRUE,TRUE,307,307,138,138,TRUE,TRUE,124,124,9,9,30,30,0.67411971,0.67411971,224,224,69,69,60,60,TRUE,TRUE,0.576108548,0.576108548,0.531797833,0.531797833,128,128,399,399,org.apache.spark.serializer.JavaSerializer,org.apache.spark.serializer.JavaSerializer,908,908,1.47742346,1.47742346,,232670,tpch,application_1543991612114_0107,20
